book	chapter	verse_order	sentence_order	sentence
Psa 	64 	3 	1 	Who whet their tongue like a sword, and bend their bows to shoot their arrows, even bitter words:
Psa 	64 	4 	1 	That they may shoot in secret at the perfect: suddenly do they shoot at him, and fear not.
Psa 	64 	5 	1 	They encourage themselves in an evil matter: they commune of laying snares privily; they say, Who shall see them?
Psa 	64 	6 	1 	They search out iniquities; they accomplish a diligent search: both the inward thought of every one of them, and the heart, is deep.
Psa 	64 	7 	1 	But God shall shoot at them with an arrow; suddenly shall they be wounded.
Psa 	64 	8 	1 	So they shall make their own tongue to fall upon themselves: all that see them shall flee away.
Psa 	64 	9 	1 	And all men shall fear, and shall declare the work of God; for they shall wisely consider of his doing.
Psa 	64 	10 	1 	The righteous shall be glad in the LORD, and shall trust in him; and all the upright in heart shall glory.
Psa 	65 	1 	1 	raise waiteth for thee, O God, in Sion: and unto thee shall the vow be performed.
Psa 	65 	2 	1 	O thou that hearest prayer, unto thee shall all flesh come.
Psa 	65 	3 	1 	Iniquities prevail against me: as for our transgressions, thou shalt purge them away.
Psa 	65 	4 	1 	Blessed is the man whom thou choosest, and causest to approach unto thee, that he may dwell in thy courts: we shall be satisfied with the goodness of thy house, even of thy holy temple.
Psa 	65 	5 	1 	By terrible things in righteousness wilt thou answer us, O God of our salvation; who art the confidence of all the ends of the earth, and of them that are afar off upon the sea:
Psa 	65 	6 	1 	Which by his strength setteth fast the mountains; being girded with power:
Psa 	65 	7 	1 	Which stilleth the noise of the seas, the noise of their waves, and the tumult of the people.
Psa 	65 	8 	1 	They also that dwell in the uttermost parts are afraid at thy tokens: thou makest the outgoings of the morning and evening to rejoice.
Psa 	65 	9 	1 	Thou visitest the earth, and waterest it: thou greatly enrichest it with the river of God, which is full of water: thou preparest them corn, when thou hast so provided for it.
Psa 	65 	10 	1 	Thou waterest the ridges thereof abundantly: thou settlest the furrows thereof: thou makest it soft with showers: thou blessest the springing thereof.
Psa 	65 	11 	1 	Thou crownest the year with thy goodness; and thy paths drop fatness.
Psa 	65 	12 	1 	They drop upon the pastures of the wilderness: and the little hills rejoice on every side.
Psa 	65 	13 	1 	The pastures are clothed with flocks; the valleys also are covered over with corn; they shout for joy, they also sing.
Psa 	66 	1 	1 	Make a joyful noise unto God, all ye lands:
Psa 	66 	2 	1 	Sing forth the honour of his name: make his praise glorious.
Psa 	66 	3 	1 	Say unto God, How terrible art thou in thy works!
Psa 	66 	3 	2 	through the greatness of thy power shall thine enemies submit themselves unto thee.
Psa 	66 	4 	1 	All the earth shall worship thee, and shall sing unto thee; they shall sing to thy name.
Psa 	66 	4 	2 	Selah.
Psa 	66 	5 	1 	Come and see the works of God: he is terrible in his doing toward the children of men.
Psa 	66 	6 	1 	He turned the sea into dry land: they went through the flood on foot: there did we rejoice in him.
Psa 	66 	7 	1 	He ruleth by his power for ever; his eyes behold the nations: let not the rebellious exalt themselves.
Psa 	66 	7 	2 	Selah.
Psa 	66 	8 	1 	O bless our God, ye people, and make the voice of his praise to be heard:
Psa 	66 	9 	1 	Which holdeth our soul in life, and suffereth not our feet to be moved.
Psa 	66 	10 	1 	For thou, O God, hast proved us: thou hast tried us, as silver is tried.
Psa 	66 	11 	1 	Thou broughtest us into the net; thou laidst affliction upon our loins.
Psa 	66 	12 	1 	Thou hast caused men to ride over our heads; we went through fire and through water: but thou broughtest us out into a wealthy place.
Psa 	66 	13 	1 	I will go into thy house with burnt offerings: I will pay thee my vows,
Psa 	66 	14 	1 	Which my lips have uttered, and my mouth hath spoken, when I was in trouble.
Psa 	66 	15 	1 	I will offer unto thee burnt sacrifices of fatlings, with the incense of rams; I will offer bullocks with goats.
Psa 	66 	15 	2 	Selah.
Psa 	66 	16 	1 	Come and hear, all ye that fear God, and I will declare what he hath done for my soul.
Psa 	66 	17 	1 	I cried unto him with my mouth, and he was extolled with my tongue.
Psa 	66 	18 	1 	If I regard iniquity in my heart, the Lord will not hear me:
Psa 	66 	19 	1 	But verily God hath heard me; he hath attended to the voice of my prayer.
Psa 	66 	20 	1 	Blessed be God, which hath not turned away my prayer, nor his mercy from me.
Psa 	67 	1 	1 	God be merciful unto us, and bless us; and cause his face to shine upon us; Selah.
Psa 	67 	2 	1 	That thy way may be known upon earth, thy saving health among all nations.
Psa 	67 	3 	1 	Let the people praise thee, O God; let all the people praise thee.
Psa 	67 	4 	1 	O let the nations be glad and sing for joy: for thou shalt judge the people righteously, and govern the nations upon earth.
Psa 	67 	4 	2 	Selah.
Psa 	67 	5 	1 	Let the people praise thee, O God; let all the people praise thee.
Psa 	67 	6 	1 	Then shall the earth yield her increase; and God, even our own God, shall bless us.
Psa 	67 	7 	1 	God shall bless us; and all the ends of the earth shall fear him.
Psa 	68 	1 	1 	Let God arise, let his enemies be scattered: let them also that hate him flee before him.
Psa 	68 	2 	1 	As smoke is driven away, so drive them away: as wax melteth before the fire, so let the wicked perish at the presence of God.
Psa 	68 	3 	1 	But let the righteous be glad; let them rejoice before God: yea, let them exceedingly rejoice.
Psa 	68 	4 	1 	Sing unto God, sing praises to his name: extol him that rideth upon the heavens by his name JAH, and rejoice before him.
Psa 	68 	5 	1 	A father of the fatherless, and a judge of the widows, is God in his holy habitation.
Psa 	68 	6 	1 	God setteth the solitary in families: he bringeth out those which are bound with chains: but the rebellious dwell in a dry land.
Psa 	68 	7 	1 	O God, when thou wentest forth before thy people, when thou didst march through the wilderness; Selah:
Psa 	68 	8 	1 	The earth shook, the heavens also dropped at the presence of God: even Sinai itself was moved at the presence of God, the God of Israel.
Psa 	68 	9 	1 	Thou, O God, didst send a plentiful rain, whereby thou didst confirm thine inheritance, when it was weary.
Psa 	68 	10 	1 	Thy congregation hath dwelt therein: thou, O God, hast prepared of thy goodness for the poor.
Psa 	68 	11 	1 	The Lord gave the word: great was the company of those that published it.
Psa 	68 	12 	1 	Kings of armies did flee apace: and she that tarried at home divided the spoil.
Psa 	68 	13 	1 	Though ye have lien among the pots, yet shall ye be as the wings of a dove covered with silver, and her feathers with yellow gold.
Psa 	68 	14 	1 	When the Almighty scattered kings in it, it was white as snow in Salmon.
Psa 	68 	15 	1 	The hill of God is as the hill of Bashan; an high hill as the hill of Bashan.
Psa 	68 	16 	1 	Why leap ye, ye high hills?
Psa 	68 	16 	2 	this is the hill which God desireth to dwell in; yea, the LORD will dwell in it for ever.
Psa 	68 	17 	1 	The chariots of God are twenty thousand, even thousands of angels: the Lord is among them, as in Sinai, in the holy place.
Psa 	68 	18 	1 	Thou hast ascended on high, thou hast led captivity captive: thou hast received gifts for men; yea, for the rebellious also, that the LORD God might dwell among them.
Psa 	68 	19 	1 	Blessed be the Lord, who daily loadeth us with benefits, even the God of our salvation.
Psa 	68 	19 	2 	Selah.
Psa 	68 	20 	1 	He that is our God is the God of salvation; and unto GOD the Lord belong the issues from death.
Psa 	68 	21 	1 	But God shall wound the head of his enemies, and the hairy scalp of such an one as goeth on still in his trespasses.
Psa 	68 	22 	1 	The Lord said, I will bring again from Bashan, I will bring my people again from the depths of the sea:
Psa 	68 	23 	1 	That thy foot may be dipped in the blood of thine enemies, and the tongue of thy dogs in the same.
Psa 	68 	24 	1 	They have seen thy goings, O God; even the goings of my God, my King, in the sanctuary.
Psa 	68 	25 	1 	The singers went before, the players on instruments followed after; among them were the damsels playing with timbrels.
Psa 	68 	26 	1 	Bless ye God in the congregations, even the Lord, from the fountain of Israel.
Psa 	68 	27 	1 	There is little Benjamin with their ruler, the princes of Judah and their council, the princes of Zebulun, and the princes of Naphtali.
Psa 	68 	28 	1 	Thy God hath commanded thy strength: strengthen, O God, that which thou hast wrought for us.
Psa 	68 	29 	1 	Because of thy temple at Jerusalem shall kings bring presents unto thee.
Psa 	68 	30 	1 	Rebuke the company of spearmen, the multitude of the bulls, with the calves of the people, till every one submit himself with pieces of silver: scatter thou the people that delight in war.
Psa 	68 	31 	1 	rinces shall come out of Egypt; Ethiopia shall soon stretch out her hands unto God.
Psa 	68 	32 	1 	Sing unto God, ye kingdoms of the earth; O sing praises unto the Lord; Selah:
Psa 	68 	33 	1 	To him that rideth upon the heavens of heavens, which were of old; lo, he doth send out his voice, and that a mighty voice.
Psa 	68 	34 	1 	Ascribe ye strength unto God: his excellency is over Israel, and his strength is in the clouds.
Psa 	68 	35 	1 	O God, thou art terrible out of thy holy places: the God of Israel is he that giveth strength and power unto his people.
Psa 	68 	35 	2 	Blessed be God.
Psa 	69 	1 	1 	Save me, O God; for the waters are come in unto my soul.
Psa 	69 	2 	1 	I sink in deep mire, where there is no standing: I am come into deep waters, where the floods overflow me.
Psa 	69 	3 	1 	I am weary of my crying: my throat is dried: mine eyes fail while I wait for my God.
Psa 	69 	4 	1 	They that hate me without a cause are more than the hairs of mine head: they that would destroy me, being mine enemies wrongfully, are mighty: then I restored that which I took not away.
Psa 	69 	5 	1 	O God, thou knowest my foolishness; and my sins are not hid from thee.
Psa 	69 	6 	1 	Let not them that wait on thee, O Lord GOD of hosts, be ashamed for my sake: let not those that seek thee be confounded for my sake, O God of Israel.
Psa 	69 	7 	1 	Because for thy sake I have borne reproach; shame hath covered my face.
Psa 	69 	8 	1 	I am become a stranger unto my brethren, and an alien unto my mother's children.
Psa 	69 	9 	1 	For the zeal of thine house hath eaten me up; and the reproaches of them that reproached thee are fallen upon me.
Psa 	69 	10 	1 	When I wept, and chastened my soul with fasting, that was to my reproach.
Psa 	69 	11 	1 	I made sackcloth also my garment; and I became a proverb to them.
Psa 	69 	12 	1 	They that sit in the gate speak against me; and I was the song of the drunkards.
Psa 	69 	13 	1 	But as for me, my prayer is unto thee, O LORD, in an acceptable time: O God, in the multitude of thy mercy hear me, in the truth of thy salvation.
Psa 	69 	14 	1 	Deliver me out of the mire, and let me not sink: let me be delivered from them that hate me, and out of the deep waters.
Psa 	69 	15 	1 	Let not the waterflood overflow me, neither let the deep swallow me up, and let not the pit shut her mouth upon me.
Psa 	69 	16 	1 	Hear me, O LORD; for thy lovingkindness is good: turn unto me according to the multitude of thy tender mercies.
Psa 	69 	17 	1 	And hide not thy face from thy servant; for I am in trouble: hear me speedily.
Psa 	69 	18 	1 	Draw nigh unto my soul, and redeem it: deliver me because of mine enemies.
Psa 	69 	19 	1 	Thou hast known my reproach, and my shame, and my dishonour: mine adversaries are all before thee.
Psa 	69 	20 	1 	Reproach hath broken my heart; and I am full of heaviness: and I looked for some to take pity, but there was none; and for comforters, but I found none.
Psa 	69 	21 	1 	They gave me also gall for my meat; and in my thirst they gave me vinegar to drink.
Psa 	69 	22 	1 	Let their table become a snare before them: and that which should have been for their welfare, let it become a trap.
Psa 	69 	23 	1 	Let their eyes be darkened, that they see not; and make their loins continually to shake.
Psa 	69 	24 	1 	our out thine indignation upon them, and let thy wrathful anger take hold of them.
Psa 	69 	25 	1 	Let their habitation be desolate; and let none dwell in their tents.
Psa 	69 	26 	1 	For they persecute him whom thou hast smitten; and they talk to the grief of those whom thou hast wounded.
Psa 	69 	27 	1 	Add iniquity unto their iniquity: and let them not come into thy righteousness.
Psa 	69 	28 	1 	Let them be blotted out of the book of the living, and not be written with the righteous.
Psa 	69 	29 	1 	But I am poor and sorrowful: let thy salvation, O God, set me up on high.
Psa 	69 	30 	1 	I will praise the name of God with a song, and will magnify him with thanksgiving.
Psa 	69 	31 	1 	This also shall please the LORD better than an ox or bullock that hath horns and hoofs.
