book	chapter	verse_order	sentence_order	word_order	word=1	word_or_punct	word_class
Jer 	7 	16 	1 	11 	1 	up 	RB
Jer 	7 	16 	1 	12 	1 	cry 	NN
Jer 	7 	16 	1 	13 	1 	nor 	CC
Jer 	7 	16 	1 	14 	1 	prayer 	NN
Jer 	7 	16 	1 	15 	1 	for 	IN
Jer 	7 	16 	1 	16 	1 	them 	PRP
Jer 	7 	16 	1 	17 	0 	,
Jer 	7 	16 	1 	18 	1 	neither 	DT
Jer 	7 	16 	1 	19 	1 	make 	VB
Jer 	7 	16 	1 	20 	1 	intercession 	NN
Jer 	7 	16 	1 	21 	1 	to 	TO
Jer 	7 	16 	1 	22 	1 	me 	PRP
Jer 	7 	16 	1 	23 	0 	:
Jer 	7 	16 	1 	24 	1 	for 	IN
Jer 	7 	16 	1 	25 	1 	I 	PRP
Jer 	7 	16 	1 	26 	1 	will 	MD
Jer 	7 	16 	1 	27 	1 	not 	RB
Jer 	7 	16 	1 	28 	1 	hear 	NN
Jer 	7 	16 	1 	29 	1 	thee 	NN
Jer 	7 	16 	1 	30 	0 	.
Jer 	7 	17 	1 	1 	1 	Seest 	JJS
Jer 	7 	17 	1 	2 	1 	thou 	NN
Jer 	7 	17 	1 	3 	1 	not 	RB
Jer 	7 	17 	1 	4 	1 	what 	WP
Jer 	7 	17 	1 	5 	1 	they 	PRP
Jer 	7 	17 	1 	6 	1 	do 	VB
Jer 	7 	17 	1 	7 	1 	in 	IN
Jer 	7 	17 	1 	8 	1 	the 	DT
Jer 	7 	17 	1 	9 	1 	cities 	NNS
Jer 	7 	17 	1 	10 	1 	of 	IN
Jer 	7 	17 	1 	11 	1 	Judah 	NN
Jer 	7 	17 	1 	12 	1 	and 	CC
Jer 	7 	17 	1 	13 	1 	in 	IN
Jer 	7 	17 	1 	14 	1 	the 	DT
Jer 	7 	17 	1 	15 	1 	streets 	NNS
Jer 	7 	17 	1 	16 	1 	of 	IN
Jer 	7 	17 	1 	17 	1 	Jerusalem 	NN
Jer 	7 	17 	1 	18 	0 	?
Jer 	7 	18 	1 	1 	1 	The 	DT
Jer 	7 	18 	1 	2 	1 	children 	NNS
Jer 	7 	18 	1 	3 	1 	gather 	NN
Jer 	7 	18 	1 	4 	1 	wood 	NN
Jer 	7 	18 	1 	5 	0 	,
Jer 	7 	18 	1 	6 	1 	and 	CC
Jer 	7 	18 	1 	7 	1 	the 	DT
Jer 	7 	18 	1 	8 	1 	fathers 	NNS
Jer 	7 	18 	1 	9 	1 	kindle 	VB
Jer 	7 	18 	1 	10 	1 	the 	DT
Jer 	7 	18 	1 	11 	1 	fire 	NN
Jer 	7 	18 	1 	12 	0 	,
Jer 	7 	18 	1 	13 	1 	and 	CC
Jer 	7 	18 	1 	14 	1 	the 	DT
Jer 	7 	18 	1 	15 	1 	women 	NNS
Jer 	7 	18 	1 	16 	1 	knead 	NN
Jer 	7 	18 	1 	17 	1 	their 	PRP$
Jer 	7 	18 	1 	18 	1 	dough 	NN
Jer 	7 	18 	1 	19 	0 	,
Jer 	7 	18 	1 	20 	1 	to 	TO
Jer 	7 	18 	1 	21 	1 	make 	VB
Jer 	7 	18 	1 	22 	1 	cakes 	NNS
Jer 	7 	18 	1 	23 	1 	to 	TO
Jer 	7 	18 	1 	24 	1 	the 	DT
Jer 	7 	18 	1 	25 	1 	queen 	NN
Jer 	7 	18 	1 	26 	1 	of 	IN
Jer 	7 	18 	1 	27 	1 	heaven 	NN
Jer 	7 	18 	1 	28 	0 	,
Jer 	7 	18 	1 	29 	1 	and 	CC
Jer 	7 	18 	1 	30 	1 	to 	TO
Jer 	7 	18 	1 	31 	1 	pour 	NN
Jer 	7 	18 	1 	32 	1 	out 	IN
Jer 	7 	18 	1 	33 	1 	drink 	NN
Jer 	7 	18 	1 	34 	1 	offerings 	NNS
Jer 	7 	18 	1 	35 	1 	unto 	NN
Jer 	7 	18 	1 	36 	1 	other 	JJ
Jer 	7 	18 	1 	37 	1 	gods 	NNS
Jer 	7 	18 	1 	38 	0 	,
Jer 	7 	18 	1 	39 	1 	that 	IN
Jer 	7 	18 	1 	40 	1 	they 	PRP
Jer 	7 	18 	1 	41 	1 	may 	MD
Jer 	7 	18 	1 	42 	1 	provoke 	NN
Jer 	7 	18 	1 	43 	1 	me 	PRP
Jer 	7 	18 	1 	44 	1 	to 	TO
Jer 	7 	18 	1 	45 	1 	anger 	NN
Jer 	7 	18 	1 	46 	0 	.
Jer 	7 	19 	1 	1 	1 	Do 	VB
Jer 	7 	19 	1 	2 	1 	they 	PRP
Jer 	7 	19 	1 	3 	1 	provoke 	NN
Jer 	7 	19 	1 	4 	1 	me 	PRP
Jer 	7 	19 	1 	5 	1 	to 	TO
Jer 	7 	19 	1 	6 	1 	anger 	NN
Jer 	7 	19 	1 	7 	0 	?
Jer 	7 	19 	2 	1 	1 	saith 	NN
Jer 	7 	19 	2 	2 	1 	the 	DT
Jer 	7 	19 	2 	3 	1 	LORD 	NN
Jer 	7 	19 	2 	4 	0 	:
Jer 	7 	19 	2 	5 	1 	do 	VB
Jer 	7 	19 	2 	6 	1 	they 	PRP
Jer 	7 	19 	2 	7 	1 	not 	RB
Jer 	7 	19 	2 	8 	1 	provoke 	NN
Jer 	7 	19 	2 	9 	1 	themselves 	PRP
Jer 	7 	19 	2 	10 	1 	to 	TO
Jer 	7 	19 	2 	11 	1 	the 	DT
Jer 	7 	19 	2 	12 	1 	confusion 	NN
Jer 	7 	19 	2 	13 	1 	of 	IN
Jer 	7 	19 	2 	14 	1 	their 	PRP$
Jer 	7 	19 	2 	15 	1 	own 	JJ
Jer 	7 	19 	2 	16 	1 	faces 	VBZ
Jer 	7 	19 	2 	17 	0 	?
Jer 	7 	20 	1 	1 	1 	Therefore 	RB
Jer 	7 	20 	1 	2 	1 	thus 	RB
Jer 	7 	20 	1 	3 	1 	saith 	NN
Jer 	7 	20 	1 	4 	1 	the 	DT
Jer 	7 	20 	1 	5 	1 	Lord 	NN
Jer 	7 	20 	1 	6 	1 	GOD 	NNP
Jer 	7 	20 	1 	7 	0 	;
Jer 	7 	20 	1 	8 	1 	Behold 	NN
Jer 	7 	20 	1 	9 	0 	,
Jer 	7 	20 	1 	10 	1 	mine 	NN
Jer 	7 	20 	1 	11 	1 	anger 	NN
Jer 	7 	20 	1 	12 	1 	and 	CC
Jer 	7 	20 	1 	13 	1 	my 	PRP$
Jer 	7 	20 	1 	14 	1 	fury 	NN
Jer 	7 	20 	1 	15 	1 	shall 	MD
Jer 	7 	20 	1 	16 	1 	be 	VB
Jer 	7 	20 	1 	17 	1 	poured 	VBN
Jer 	7 	20 	1 	18 	1 	out 	IN
Jer 	7 	20 	1 	19 	1 	upon 	IN
Jer 	7 	20 	1 	20 	1 	this 	DT
Jer 	7 	20 	1 	21 	1 	place 	NN
Jer 	7 	20 	1 	22 	0 	,
Jer 	7 	20 	1 	23 	1 	upon 	IN
Jer 	7 	20 	1 	24 	1 	man 	NN
Jer 	7 	20 	1 	25 	0 	,
Jer 	7 	20 	1 	26 	1 	and 	CC
Jer 	7 	20 	1 	27 	1 	upon 	IN
Jer 	7 	20 	1 	28 	1 	beast 	NN
Jer 	7 	20 	1 	29 	0 	,
Jer 	7 	20 	1 	30 	1 	and 	CC
Jer 	7 	20 	1 	31 	1 	upon 	IN
Jer 	7 	20 	1 	32 	1 	the 	DT
Jer 	7 	20 	1 	33 	1 	trees 	NNS
Jer 	7 	20 	1 	34 	1 	of 	IN
Jer 	7 	20 	1 	35 	1 	the 	DT
Jer 	7 	20 	1 	36 	1 	field 	NN
Jer 	7 	20 	1 	37 	0 	,
Jer 	7 	20 	1 	38 	1 	and 	CC
Jer 	7 	20 	1 	39 	1 	upon 	IN
Jer 	7 	20 	1 	40 	1 	the 	DT
Jer 	7 	20 	1 	41 	1 	fruit 	NN
Jer 	7 	20 	1 	42 	1 	of 	IN
Jer 	7 	20 	1 	43 	1 	the 	DT
Jer 	7 	20 	1 	44 	1 	ground 	NN
Jer 	7 	20 	1 	45 	0 	;
Jer 	7 	20 	1 	46 	1 	and 	CC
Jer 	7 	20 	1 	47 	1 	it 	PRP
Jer 	7 	20 	1 	48 	1 	shall 	MD
Jer 	7 	20 	1 	49 	1 	burn 	NN
Jer 	7 	20 	1 	50 	0 	,
Jer 	7 	20 	1 	51 	1 	and 	CC
Jer 	7 	20 	1 	52 	1 	shall 	MD
Jer 	7 	20 	1 	53 	1 	not 	RB
Jer 	7 	20 	1 	54 	1 	be 	VB
Jer 	7 	20 	1 	55 	1 	quenched 	NNS
Jer 	7 	20 	1 	56 	0 	.
Jer 	7 	21 	1 	1 	1 	Thus 	RB
Jer 	7 	21 	1 	2 	1 	saith 	NN
Jer 	7 	21 	1 	3 	1 	the 	DT
Jer 	7 	21 	1 	4 	1 	LORD 	NN
Jer 	7 	21 	1 	5 	1 	of 	IN
Jer 	7 	21 	1 	6 	1 	hosts 	NNS
Jer 	7 	21 	1 	7 	0 	,
Jer 	7 	21 	1 	8 	1 	the 	DT
Jer 	7 	21 	1 	9 	1 	God 	NNP
Jer 	7 	21 	1 	10 	1 	of 	IN
Jer 	7 	21 	1 	11 	1 	Israel 	NNP
Jer 	7 	21 	1 	12 	0 	;
Jer 	7 	21 	1 	13 	1 	Put 	VB
Jer 	7 	21 	1 	14 	1 	your 	PRP$
Jer 	7 	21 	1 	15 	1 	burnt 	NN
Jer 	7 	21 	1 	16 	1 	offerings 	NNS
Jer 	7 	21 	1 	17 	1 	unto 	NN
Jer 	7 	21 	1 	18 	1 	your 	PRP$
Jer 	7 	21 	1 	19 	1 	sacrifices 	NNS
Jer 	7 	21 	1 	20 	0 	,
Jer 	7 	21 	1 	21 	1 	and 	CC
Jer 	7 	21 	1 	22 	1 	eat 	NN
Jer 	7 	21 	1 	23 	1 	flesh 	NN
Jer 	7 	21 	1 	24 	0 	.
Jer 	7 	22 	1 	1 	1 	For 	IN
Jer 	7 	22 	1 	2 	1 	I 	PRP
Jer 	7 	22 	1 	3 	1 	spake 	NN
Jer 	7 	22 	1 	4 	1 	not 	RB
Jer 	7 	22 	1 	5 	1 	unto 	NN
Jer 	7 	22 	1 	6 	1 	your 	PRP$
Jer 	7 	22 	1 	7 	1 	fathers 	NNS
Jer 	7 	22 	1 	8 	0 	,
Jer 	7 	22 	1 	9 	1 	nor 	CC
Jer 	7 	22 	1 	10 	1 	commanded 	VBN
Jer 	7 	22 	1 	11 	1 	them 	PRP
Jer 	7 	22 	1 	12 	1 	in 	IN
Jer 	7 	22 	1 	13 	1 	the 	DT
Jer 	7 	22 	1 	14 	1 	day 	NN
Jer 	7 	22 	1 	15 	1 	that 	IN
Jer 	7 	22 	1 	16 	1 	I 	PRP
Jer 	7 	22 	1 	17 	1 	brought 	NN
Jer 	7 	22 	1 	18 	1 	them 	PRP
Jer 	7 	22 	1 	19 	1 	out 	IN
Jer 	7 	22 	1 	20 	1 	of 	IN
Jer 	7 	22 	1 	21 	1 	the 	DT
Jer 	7 	22 	1 	22 	1 	land 	NN
Jer 	7 	22 	1 	23 	1 	of 	IN
Jer 	7 	22 	1 	24 	1 	Egypt 	NN
Jer 	7 	22 	1 	25 	0 	,
Jer 	7 	22 	1 	26 	1 	concerning 	VBG
Jer 	7 	22 	1 	27 	1 	burnt 	NN
Jer 	7 	22 	1 	28 	1 	offerings 	NNS
Jer 	7 	22 	1 	29 	1 	or 	CC
Jer 	7 	22 	1 	30 	1 	sacrifices 	NNS
Jer 	7 	22 	1 	31 	0 	:
Jer 	7 	23 	1 	1 	1 	But 	CC
Jer 	7 	23 	1 	2 	1 	this 	DT
Jer 	7 	23 	1 	3 	1 	thing 	NN
Jer 	7 	23 	1 	4 	1 	commanded 	VBN
Jer 	7 	23 	1 	5 	1 	I 	PRP
Jer 	7 	23 	1 	6 	1 	them 	PRP
Jer 	7 	23 	1 	7 	0 	,
Jer 	7 	23 	1 	8 	1 	saying 	VBG
Jer 	7 	23 	1 	9 	0 	,
Jer 	7 	23 	1 	10 	1 	Obey 	NN
Jer 	7 	23 	1 	11 	1 	my 	PRP$
Jer 	7 	23 	1 	12 	1 	voice 	NN
Jer 	7 	23 	1 	13 	0 	,
Jer 	7 	23 	1 	14 	1 	and 	CC
Jer 	7 	23 	1 	15 	1 	I 	PRP
Jer 	7 	23 	1 	16 	1 	will 	MD
Jer 	7 	23 	1 	17 	1 	be 	VB
Jer 	7 	23 	1 	18 	1 	your 	PRP$
Jer 	7 	23 	1 	19 	1 	God 	NNP
Jer 	7 	23 	1 	20 	0 	,
Jer 	7 	23 	1 	21 	1 	and 	CC
Jer 	7 	23 	1 	22 	1 	ye 	NN
Jer 	7 	23 	1 	23 	1 	shall 	MD
Jer 	7 	23 	1 	24 	1 	be 	VB
Jer 	7 	23 	1 	25 	1 	my 	PRP$
Jer 	7 	23 	1 	26 	1 	people 	NNS
Jer 	7 	23 	1 	27 	0 	:
Jer 	7 	23 	1 	28 	1 	and 	CC
Jer 	7 	23 	1 	29 	1 	walk 	NN
Jer 	7 	23 	1 	30 	1 	ye 	NN
Jer 	7 	23 	1 	31 	1 	in 	IN
Jer 	7 	23 	1 	32 	1 	all 	DT
Jer 	7 	23 	1 	33 	1 	the 	DT
Jer 	7 	23 	1 	34 	1 	ways 	NNS
Jer 	7 	23 	1 	35 	1 	that 	IN
Jer 	7 	23 	1 	36 	1 	I 	PRP
Jer 	7 	23 	1 	37 	1 	have 	VB
Jer 	7 	23 	1 	38 	1 	commanded 	VBN
Jer 	7 	23 	1 	39 	1 	you 	PRP
Jer 	7 	23 	1 	40 	0 	,
Jer 	7 	23 	1 	41 	1 	that 	IN
Jer 	7 	23 	1 	42 	1 	it 	PRP
Jer 	7 	23 	1 	43 	1 	may 	MD
Jer 	7 	23 	1 	44 	1 	be 	VB
Jer 	7 	23 	1 	45 	1 	well 	RB
Jer 	7 	23 	1 	46 	1 	unto 	NN
Jer 	7 	23 	1 	47 	1 	you 	PRP
Jer 	7 	23 	1 	48 	0 	.
Jer 	7 	24 	1 	1 	1 	But 	CC
Jer 	7 	24 	1 	2 	1 	they 	PRP
Jer 	7 	24 	1 	3 	1 	hearkened 	VBN
Jer 	7 	24 	1 	4 	1 	not 	RB
Jer 	7 	24 	1 	5 	0 	,
Jer 	7 	24 	1 	6 	1 	nor 	CC
Jer 	7 	24 	1 	7 	1 	inclined 	JJ
Jer 	7 	24 	1 	8 	1 	their 	PRP$
Jer 	7 	24 	1 	9 	1 	ear 	NN
Jer 	7 	24 	1 	10 	0 	,
Jer 	7 	24 	1 	11 	1 	but 	CC
Jer 	7 	24 	1 	12 	1 	walked 	VBD
Jer 	7 	24 	1 	13 	1 	in 	IN
Jer 	7 	24 	1 	14 	1 	the 	DT
Jer 	7 	24 	1 	15 	1 	counsels 	NNS
Jer 	7 	24 	1 	16 	1 	and 	CC
Jer 	7 	24 	1 	17 	1 	in 	IN
Jer 	7 	24 	1 	18 	1 	the 	DT
Jer 	7 	24 	1 	19 	1 	imagination 	NN
Jer 	7 	24 	1 	20 	1 	of 	IN
Jer 	7 	24 	1 	21 	1 	their 	PRP$
Jer 	7 	24 	1 	22 	1 	evil 	NN
Jer 	7 	24 	1 	23 	1 	heart 	NN
Jer 	7 	24 	1 	24 	0 	,
Jer 	7 	24 	1 	25 	1 	and 	CC
Jer 	7 	24 	1 	26 	1 	went 	VBD
Jer 	7 	24 	1 	27 	1 	backward 	NN
Jer 	7 	24 	1 	28 	0 	,
Jer 	7 	24 	1 	29 	1 	and 	CC
Jer 	7 	24 	1 	30 	1 	not 	RB
Jer 	7 	24 	1 	31 	1 	forward 	RB
Jer 	7 	24 	1 	32 	0 	.
Jer 	7 	25 	1 	1 	1 	Since 	IN
Jer 	7 	25 	1 	2 	1 	the 	DT
Jer 	7 	25 	1 	3 	1 	day 	NN
Jer 	7 	25 	1 	4 	1 	that 	IN
Jer 	7 	25 	1 	5 	1 	your 	PRP$
Jer 	7 	25 	1 	6 	1 	fathers 	NNS
Jer 	7 	25 	1 	7 	1 	came 	VBD
Jer 	7 	25 	1 	8 	1 	forth 	NN
Jer 	7 	25 	1 	9 	1 	out 	IN
Jer 	7 	25 	1 	10 	1 	of 	IN
Jer 	7 	25 	1 	11 	1 	the 	DT
Jer 	7 	25 	1 	12 	1 	land 	NN
Jer 	7 	25 	1 	13 	1 	of 	IN
Jer 	7 	25 	1 	14 	1 	Egypt 	NN
Jer 	7 	25 	1 	15 	1 	unto 	NN
Jer 	7 	25 	1 	16 	1 	this 	DT
Jer 	7 	25 	1 	17 	1 	day 	NN
Jer 	7 	25 	1 	18 	1 	I 	PRP
Jer 	7 	25 	1 	19 	1 	have 	VB
Jer 	7 	25 	1 	20 	1 	even 	RB
Jer 	7 	25 	1 	21 	1 	sent 	NN
Jer 	7 	25 	1 	22 	1 	unto 	NN
Jer 	7 	25 	1 	23 	1 	you 	PRP
Jer 	7 	25 	1 	24 	1 	all 	DT
Jer 	7 	25 	1 	25 	1 	my 	PRP$
Jer 	7 	25 	1 	26 	1 	servants 	NNS
Jer 	7 	25 	1 	27 	1 	the 	DT
Jer 	7 	25 	1 	28 	1 	prophets 	NNS
Jer 	7 	25 	1 	29 	0 	,
Jer 	7 	25 	1 	30 	1 	daily 	JJ
Jer 	7 	25 	1 	31 	1 	rising 	VBG
Jer 	7 	25 	1 	32 	1 	up 	RB
Jer 	7 	25 	1 	33 	1 	early 	RB
Jer 	7 	25 	1 	34 	1 	and 	CC
Jer 	7 	25 	1 	35 	1 	sending 	VBG
Jer 	7 	25 	1 	36 	1 	them 	PRP
Jer 	7 	25 	1 	37 	0 	:
Jer 	7 	26 	1 	1 	1 	Yet 	RB
Jer 	7 	26 	1 	2 	1 	they 	PRP
Jer 	7 	26 	1 	3 	1 	hearkened 	VBN
Jer 	7 	26 	1 	4 	1 	not 	RB
Jer 	7 	26 	1 	5 	1 	unto 	NN
Jer 	7 	26 	1 	6 	1 	me 	PRP
Jer 	7 	26 	1 	7 	0 	,
Jer 	7 	26 	1 	8 	1 	nor 	CC
Jer 	7 	26 	1 	9 	1 	inclined 	JJ
Jer 	7 	26 	1 	10 	1 	their 	PRP$
Jer 	7 	26 	1 	11 	1 	ear 	NN
Jer 	7 	26 	1 	12 	0 	,
Jer 	7 	26 	1 	13 	1 	but 	CC
Jer 	7 	26 	1 	14 	1 	hardened 	VBN
Jer 	7 	26 	1 	15 	1 	their 	PRP$
Jer 	7 	26 	1 	16 	1 	neck 	NN
Jer 	7 	26 	1 	17 	0 	:
Jer 	7 	26 	1 	18 	1 	they 	PRP
Jer 	7 	26 	1 	19 	1 	did 	VBD
Jer 	7 	26 	1 	20 	1 	worse 	JJR
Jer 	7 	26 	1 	21 	1 	than 	IN
Jer 	7 	26 	1 	22 	1 	their 	PRP$
Jer 	7 	26 	1 	23 	1 	fathers 	NNS
Jer 	7 	26 	1 	24 	0 	.
Jer 	7 	27 	1 	1 	1 	Therefore 	RB
Jer 	7 	27 	1 	2 	1 	thou 	NN
Jer 	7 	27 	1 	3 	1 	shalt 	NN
Jer 	7 	27 	1 	4 	1 	speak 	NN
Jer 	7 	27 	1 	5 	1 	all 	DT
Jer 	7 	27 	1 	6 	1 	these 	DT
Jer 	7 	27 	1 	7 	1 	words 	NNS
Jer 	7 	27 	1 	8 	1 	unto 	NN
Jer 	7 	27 	1 	9 	1 	them 	PRP
Jer 	7 	27 	1 	10 	0 	;
Jer 	7 	27 	1 	11 	1 	but 	CC
Jer 	7 	27 	1 	12 	1 	they 	PRP
Jer 	7 	27 	1 	13 	1 	will 	MD
Jer 	7 	27 	1 	14 	1 	not 	RB
Jer 	7 	27 	1 	15 	1 	hearken 	NN
Jer 	7 	27 	1 	16 	1 	to 	TO
Jer 	7 	27 	1 	17 	1 	thee 	NN
Jer 	7 	27 	1 	18 	0 	:
Jer 	7 	27 	1 	19 	1 	thou 	NN
Jer 	7 	27 	1 	20 	1 	shalt 	NN
Jer 	7 	27 	1 	21 	1 	also 	RB
Jer 	7 	27 	1 	22 	1 	call 	NN
Jer 	7 	27 	1 	23 	1 	unto 	NN
Jer 	7 	27 	1 	24 	1 	them 	PRP
Jer 	7 	27 	1 	25 	0 	;
Jer 	7 	27 	1 	26 	1 	but 	CC
Jer 	7 	27 	1 	27 	1 	they 	PRP
Jer 	7 	27 	1 	28 	1 	will 	MD
Jer 	7 	27 	1 	29 	1 	not 	RB
Jer 	7 	27 	1 	30 	1 	answer 	NN
Jer 	7 	27 	1 	31 	1 	thee 	NN
Jer 	7 	27 	1 	32 	0 	.
Jer 	7 	28 	1 	1 	1 	But 	CC
Jer 	7 	28 	1 	2 	1 	thou 	NN
Jer 	7 	28 	1 	3 	1 	shalt 	NN
Jer 	7 	28 	1 	4 	1 	say 	VB
Jer 	7 	28 	1 	5 	1 	unto 	NN
Jer 	7 	28 	1 	6 	1 	them 	PRP
Jer 	7 	28 	1 	7 	0 	,
Jer 	7 	28 	1 	8 	1 	This 	DT
Jer 	7 	28 	1 	9 	1 	is 	VBZ
Jer 	7 	28 	1 	10 	1 	a 	DT
Jer 	7 	28 	1 	11 	1 	nation 	NN
Jer 	7 	28 	1 	12 	1 	that 	IN
Jer 	7 	28 	1 	13 	1 	obeyeth 	NNS
Jer 	7 	28 	1 	14 	1 	not 	RB
Jer 	7 	28 	1 	15 	1 	the 	DT
Jer 	7 	28 	1 	16 	1 	voice 	NN
Jer 	7 	28 	1 	17 	1 	of 	IN
Jer 	7 	28 	1 	18 	1 	the 	DT
Jer 	7 	28 	1 	19 	1 	LORD 	NN
Jer 	7 	28 	1 	20 	1 	their 	PRP$
Jer 	7 	28 	1 	21 	1 	God 	NNP
Jer 	7 	28 	1 	22 	0 	,
Jer 	7 	28 	1 	23 	1 	nor 	CC
Jer 	7 	28 	1 	24 	1 	receiveth 	NN
Jer 	7 	28 	1 	25 	1 	correction 	NN
Jer 	7 	28 	1 	26 	0 	:
Jer 	7 	28 	1 	27 	1 	truth 	NN
Jer 	7 	28 	1 	28 	1 	is 	VBZ
Jer 	7 	28 	1 	29 	1 	perished 	VBN
Jer 	7 	28 	1 	30 	0 	,
Jer 	7 	28 	1 	31 	1 	and 	CC
Jer 	7 	28 	1 	32 	1 	is 	VBZ
Jer 	7 	28 	1 	33 	1 	cut 	NN
Jer 	7 	28 	1 	34 	1 	off 	IN
Jer 	7 	28 	1 	35 	1 	from 	IN
Jer 	7 	28 	1 	36 	1 	their 	PRP$
Jer 	7 	28 	1 	37 	1 	mouth 	NN
Jer 	7 	28 	1 	38 	0 	.
Jer 	7 	29 	1 	1 	1 	Cut 	NN
Jer 	7 	29 	1 	2 	1 	off 	IN
Jer 	7 	29 	1 	3 	1 	thine 	NN
Jer 	7 	29 	1 	4 	1 	hair 	NN
Jer 	7 	29 	1 	5 	0 	,
Jer 	7 	29 	1 	6 	1 	O 	NN
Jer 	7 	29 	1 	7 	1 	Jerusalem 	NN
Jer 	7 	29 	1 	8 	0 	,
Jer 	7 	29 	1 	9 	1 	and 	CC
Jer 	7 	29 	1 	10 	1 	cast 	NN
Jer 	7 	29 	1 	11 	1 	it 	PRP
Jer 	7 	29 	1 	12 	1 	away 	RB
Jer 	7 	29 	1 	13 	0 	,
Jer 	7 	29 	1 	14 	1 	and 	CC
Jer 	7 	29 	1 	15 	1 	take 	VB
Jer 	7 	29 	1 	16 	1 	up 	RB
Jer 	7 	29 	1 	17 	1 	a 	DT
Jer 	7 	29 	1 	18 	1 	lamentation 	NN
Jer 	7 	29 	1 	19 	1 	on 	IN
Jer 	7 	29 	1 	20 	1 	high 	JJ
Jer 	7 	29 	1 	21 	1 	places 	NNS
Jer 	7 	29 	1 	22 	0 	;
Jer 	7 	29 	1 	23 	1 	for 	IN
Jer 	7 	29 	1 	24 	1 	the 	DT
Jer 	7 	29 	1 	25 	1 	LORD 	NN
Jer 	7 	29 	1 	26 	1 	hath 	NN
Jer 	7 	29 	1 	27 	1 	rejected 	VBN
Jer 	7 	29 	1 	28 	1 	and 	CC
Jer 	7 	29 	1 	29 	1 	forsaken 	NN
Jer 	7 	29 	1 	30 	1 	the 	DT
Jer 	7 	29 	1 	31 	1 	generation 	NN
Jer 	7 	29 	1 	32 	1 	of 	IN
Jer 	7 	29 	1 	33 	1 	his 	PRP$
Jer 	7 	29 	1 	34 	1 	wrath 	NN
Jer 	7 	29 	1 	35 	0 	.
Jer 	7 	30 	1 	1 	1 	For 	IN
Jer 	7 	30 	1 	2 	1 	the 	DT
Jer 	7 	30 	1 	3 	1 	children 	NNS
Jer 	7 	30 	1 	4 	1 	of 	IN
Jer 	7 	30 	1 	5 	1 	Judah 	NN
Jer 	7 	30 	1 	6 	1 	have 	VB
Jer 	7 	30 	1 	7 	1 	done 	VBN
Jer 	7 	30 	1 	8 	1 	evil 	NN
Jer 	7 	30 	1 	9 	1 	in 	IN
Jer 	7 	30 	1 	10 	1 	my 	PRP$
Jer 	7 	30 	1 	11 	1 	sight 	NN
Jer 	7 	30 	1 	12 	0 	,
Jer 	7 	30 	1 	13 	1 	saith 	NN
Jer 	7 	30 	1 	14 	1 	the 	DT
Jer 	7 	30 	1 	15 	1 	LORD 	NN
Jer 	7 	30 	1 	16 	0 	:
Jer 	7 	30 	1 	17 	1 	they 	PRP
Jer 	7 	30 	1 	18 	1 	have 	VB
Jer 	7 	30 	1 	19 	1 	set 	NN
Jer 	7 	30 	1 	20 	1 	their 	PRP$
Jer 	7 	30 	1 	21 	1 	abominations 	NNS
Jer 	7 	30 	1 	22 	1 	in 	IN
Jer 	7 	30 	1 	23 	1 	the 	DT
Jer 	7 	30 	1 	24 	1 	house 	NN
Jer 	7 	30 	1 	25 	1 	which 	WDT
Jer 	7 	30 	1 	26 	1 	is 	VBZ
Jer 	7 	30 	1 	27 	1 	called 	VBN
Jer 	7 	30 	1 	28 	1 	by 	IN
Jer 	7 	30 	1 	29 	1 	my 	PRP$
Jer 	7 	30 	1 	30 	1 	name 	NN
Jer 	7 	30 	1 	31 	0 	,
Jer 	7 	30 	1 	32 	1 	to 	TO
Jer 	7 	30 	1 	33 	1 	pollute 	NN
Jer 	7 	30 	1 	34 	1 	it 	PRP
Jer 	7 	30 	1 	35 	0 	.
Jer 	7 	31 	1 	1 	1 	And 	CC
Jer 	7 	31 	1 	2 	1 	they 	PRP
Jer 	7 	31 	1 	3 	1 	have 	VB
Jer 	7 	31 	1 	4 	1 	built 	NN
Jer 	7 	31 	1 	5 	1 	the 	DT
Jer 	7 	31 	1 	6 	1 	high 	JJ
Jer 	7 	31 	1 	7 	1 	places 	NNS
Jer 	7 	31 	1 	8 	1 	of 	IN
Jer 	7 	31 	1 	9 	1 	Tophet 	NN
Jer 	7 	31 	1 	10 	0 	,
Jer 	7 	31 	1 	11 	1 	which 	WDT
Jer 	7 	31 	1 	12 	1 	is 	VBZ
Jer 	7 	31 	1 	13 	1 	in 	IN
Jer 	7 	31 	1 	14 	1 	the 	DT
Jer 	7 	31 	1 	15 	1 	valley 	NN
Jer 	7 	31 	1 	16 	1 	of 	IN
Jer 	7 	31 	1 	17 	1 	the 	DT
Jer 	7 	31 	1 	18 	1 	son 	NN
Jer 	7 	31 	1 	19 	1 	of 	IN
Jer 	7 	31 	1 	20 	1 	Hinnom 	NN
Jer 	7 	31 	1 	21 	0 	,
Jer 	7 	31 	1 	22 	1 	to 	TO
Jer 	7 	31 	1 	23 	1 	burn 	NN
Jer 	7 	31 	1 	24 	1 	their 	PRP$
Jer 	7 	31 	1 	25 	1 	sons 	NNS
Jer 	7 	31 	1 	26 	1 	and 	CC
Jer 	7 	31 	1 	27 	1 	their 	PRP$
Jer 	7 	31 	1 	28 	1 	daughters 	NNS
Jer 	7 	31 	1 	29 	1 	in 	IN
Jer 	7 	31 	1 	30 	1 	the 	DT
